trial,entropy_type,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count
666,low,1.110223024625156e-15,0.756,-0.27971390280260405,3.9499999999999993,5,11
667,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
668,low,1.110223024625156e-15,0.773,-0.25747623039471507,3.9499999999999993,5,11
669,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
670,low,1.110223024625156e-15,0.729,-0.31608154697347896,3.9499999999999993,5,11
671,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
672,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
673,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
674,low,1.110223024625156e-15,0.739,-0.3024573580339353,3.9499999999999993,5,11
675,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
676,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
677,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
678,low,1.110223024625156e-15,0.714,-0.33687231664255274,3.9499999999999993,5,11
679,high,0.6931471805599454,0.035,-3.3524072174927233,4.45,5,11
680,low,1.110223024625156e-15,0.736,-0.3065251602532608,3.9499999999999993,5,11
681,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
682,low,1.110223024625156e-15,0.748,-0.2903523010076598,3.9499999999999993,5,11
683,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
684,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
685,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
686,low,1.110223024625156e-15,0.76,-0.2744368457017603,3.9499999999999993,5,11
687,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
688,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
689,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
690,low,1.110223024625156e-15,0.733,-0.3106095770954856,3.9499999999999993,5,11
691,high,0.6931471805599454,0.037,-3.2968373663379125,4.45,5,11
692,low,1.110223024625156e-15,0.763,-0.27049724769768,3.9499999999999993,5,11
693,high,0.6931471805599454,0.025,-3.6888794541139363,4.45,5,11
694,low,1.110223024625156e-15,0.772,-0.25877072895736086,3.9499999999999993,5,11
695,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
696,low,1.110223024625156e-15,0.723,-0.3243460568233724,3.9499999999999993,5,11
697,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
698,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
699,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
700,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
701,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
702,low,1.110223024625156e-15,0.751,-0.28634962721800233,3.9499999999999993,5,11
703,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
704,low,1.110223024625156e-15,0.749,-0.2890162954649176,3.9499999999999993,5,11
705,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
706,low,1.110223024625156e-15,0.753,-0.2836900511822435,3.9499999999999993,5,11
707,high,0.6931471805599454,0.056,-2.8824035882469876,4.45,5,11
708,low,1.110223024625156e-15,0.77,-0.2613647641344075,3.9499999999999993,5,11
709,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
710,low,1.110223024625156e-15,0.765,-0.2678794451556012,3.9499999999999993,5,11
711,high,0.6931471805599454,0.056,-2.8824035882469876,4.45,5,11
712,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
713,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
714,low,1.110223024625156e-15,0.759,-0.27575350158650713,3.9499999999999993,5,11
715,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
716,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
717,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
718,low,1.110223024625156e-15,0.794,-0.23067181773500128,3.9499999999999993,5,11
719,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
720,low,1.110223024625156e-15,0.75,-0.2876820724517809,3.9499999999999993,5,11
721,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
722,low,1.110223024625156e-15,0.744,-0.2957142441490452,3.9499999999999993,5,11
723,high,0.6931471805599454,0.055,-2.900422093749666,4.45,5,11
724,low,1.110223024625156e-15,0.763,-0.27049724769768,3.9499999999999993,5,11
725,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
726,low,1.110223024625156e-15,0.743,-0.2970592342643779,3.9499999999999993,5,11
727,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
728,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
729,high,0.6931471805599454,0.06,-2.8134107167600364,4.45,5,11
730,low,1.110223024625156e-15,0.728,-0.3174542307854511,3.9499999999999993,5,11
731,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
732,low,1.110223024625156e-15,0.765,-0.2678794451556012,3.9499999999999993,5,11
733,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
734,low,1.110223024625156e-15,0.742,-0.2984060358147566,3.9499999999999993,5,11
735,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
736,low,1.110223024625156e-15,0.765,-0.2678794451556012,3.9499999999999993,5,11
737,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
738,low,1.110223024625156e-15,0.719,-0.3298939212610904,3.9499999999999993,5,11
739,high,0.6931471805599454,0.06,-2.8134107167600364,4.45,5,11
740,low,1.110223024625156e-15,0.721,-0.327116141697188,3.9499999999999993,5,11
741,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
742,low,1.110223024625156e-15,0.732,-0.3119747650208255,3.9499999999999993,5,11
743,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
744,low,1.110223024625156e-15,0.725,-0.32158362412746233,3.9499999999999993,5,11
745,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
746,low,1.110223024625156e-15,0.743,-0.2970592342643779,3.9499999999999993,5,11
747,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
748,low,1.110223024625156e-15,0.736,-0.3065251602532608,3.9499999999999993,5,11
749,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
750,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
751,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
752,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
753,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
754,low,1.110223024625156e-15,0.723,-0.3243460568233724,3.9499999999999993,5,11
755,high,0.6931471805599454,0.037,-3.2968373663379125,4.45,5,11
756,low,1.110223024625156e-15,0.726,-0.320205264157341,3.9499999999999993,5,11
757,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
758,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
759,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
760,low,1.110223024625156e-15,0.77,-0.2613647641344075,3.9499999999999993,5,11
761,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
762,low,1.110223024625156e-15,0.73,-0.31471074483970024,3.9499999999999993,5,11
763,high,0.6931471805599454,0.062,-2.7806208939370456,4.45,5,11
764,low,1.110223024625156e-15,0.748,-0.2903523010076598,3.9499999999999993,5,11
765,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
766,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
767,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
768,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
769,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
770,low,1.110223024625156e-15,0.739,-0.3024573580339353,3.9499999999999993,5,11
771,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
772,low,1.110223024625156e-15,0.722,-0.32573014008931084,3.9499999999999993,5,11
773,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
774,low,1.110223024625156e-15,0.769,-0.26266430947649305,3.9499999999999993,5,11
775,high,0.6931471805599454,0.062,-2.7806208939370456,4.45,5,11
776,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
777,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
778,low,1.110223024625156e-15,0.735,-0.3078847797693004,3.9499999999999993,5,11
779,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
780,low,1.110223024625156e-15,0.754,-0.282362910974181,3.9499999999999993,5,11
781,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
782,low,1.110223024625156e-15,0.749,-0.2890162954649176,3.9499999999999993,5,11
783,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
784,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
785,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
786,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
787,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
788,low,1.110223024625156e-15,0.738,-0.30381145438166457,3.9499999999999993,5,11
789,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
790,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
791,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
792,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
793,high,0.6931471805599454,0.053,-2.9374633654300153,4.45,5,11
794,low,1.110223024625156e-15,0.747,-0.29169009384931976,3.9499999999999993,5,11
795,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
796,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
797,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
798,low,1.110223024625156e-15,0.761,-0.2731219211204512,3.9499999999999993,5,11
799,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
800,low,1.110223024625156e-15,0.763,-0.27049724769768,3.9499999999999993,5,11
801,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
802,low,1.110223024625156e-15,0.775,-0.25489224962879004,3.9499999999999993,5,11
803,high,0.6931471805599454,0.062,-2.7806208939370456,4.45,5,11
804,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
805,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
806,low,1.110223024625156e-15,0.769,-0.26266430947649305,3.9499999999999993,5,11
807,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
808,low,1.110223024625156e-15,0.75,-0.2876820724517809,3.9499999999999993,5,11
809,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
810,low,1.110223024625156e-15,0.747,-0.29169009384931976,3.9499999999999993,5,11
811,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
812,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
813,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
814,low,1.110223024625156e-15,0.751,-0.28634962721800233,3.9499999999999993,5,11
815,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
816,low,1.110223024625156e-15,0.729,-0.31608154697347896,3.9499999999999993,5,11
817,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
818,low,1.110223024625156e-15,0.748,-0.2903523010076598,3.9499999999999993,5,11
819,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
820,low,1.110223024625156e-15,0.747,-0.29169009384931976,3.9499999999999993,5,11
821,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
822,low,1.110223024625156e-15,0.751,-0.28634962721800233,3.9499999999999993,5,11
823,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
824,low,1.110223024625156e-15,0.771,-0.26006690541880756,3.9499999999999993,5,11
825,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
826,low,1.110223024625156e-15,0.76,-0.2744368457017603,3.9499999999999993,5,11
827,high,0.6931471805599454,0.053,-2.9374633654300153,4.45,5,11
828,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
829,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
830,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
831,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
832,low,1.110223024625156e-15,0.724,-0.3229638865964207,3.9499999999999993,5,11
833,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
834,low,1.110223024625156e-15,0.739,-0.3024573580339353,3.9499999999999993,5,11
835,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
836,low,1.110223024625156e-15,0.742,-0.2984060358147566,3.9499999999999993,5,11
837,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
838,low,1.110223024625156e-15,0.733,-0.3106095770954856,3.9499999999999993,5,11
839,high,0.6931471805599454,0.031,-3.473768074496991,4.45,5,11
840,low,1.110223024625156e-15,0.76,-0.2744368457017603,3.9499999999999993,5,11
841,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
842,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
843,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
844,low,1.110223024625156e-15,0.784,-0.24334625863172918,3.9499999999999993,5,11
845,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
846,low,1.110223024625156e-15,0.75,-0.2876820724517809,3.9499999999999993,5,11
847,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
848,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
849,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
850,low,1.110223024625156e-15,0.732,-0.3119747650208255,3.9499999999999993,5,11
851,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
852,low,1.110223024625156e-15,0.742,-0.2984060358147566,3.9499999999999993,5,11
853,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
854,low,1.110223024625156e-15,0.749,-0.2890162954649176,3.9499999999999993,5,11
855,high,0.6931471805599454,0.055,-2.900422093749666,4.45,5,11
856,low,1.110223024625156e-15,0.75,-0.2876820724517809,3.9499999999999993,5,11
857,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
858,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
859,high,0.6931471805599454,0.052,-2.9565115604007097,4.45,5,11
860,low,1.110223024625156e-15,0.744,-0.2957142441490452,3.9499999999999993,5,11
861,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
862,low,1.110223024625156e-15,0.732,-0.3119747650208255,3.9499999999999993,5,11
863,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
864,low,1.110223024625156e-15,0.783,-0.2446225829913339,3.9499999999999993,5,11
865,high,0.6931471805599454,0.059,-2.8302178350764176,4.45,5,11
866,low,1.110223024625156e-15,0.734,-0.3092462503676215,3.9499999999999993,5,11
867,high,0.6931471805599454,0.037,-3.2968373663379125,4.45,5,11
868,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
869,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
870,low,1.110223024625156e-15,0.762,-0.2718087232954908,3.9499999999999993,5,11
871,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
872,low,1.110223024625156e-15,0.735,-0.3078847797693004,3.9499999999999993,5,11
873,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
874,low,1.110223024625156e-15,0.736,-0.3065251602532608,3.9499999999999993,5,11
875,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
876,low,1.110223024625156e-15,0.764,-0.2691874898156165,3.9499999999999993,5,11
877,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
878,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
879,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
880,low,1.110223024625156e-15,0.743,-0.2970592342643779,3.9499999999999993,5,11
881,high,0.6931471805599454,0.048,-3.036554268074246,4.45,5,11
882,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
883,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
884,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
885,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
886,low,1.110223024625156e-15,0.769,-0.26266430947649305,3.9499999999999993,5,11
887,high,0.6931471805599454,0.058,-2.8473122684357177,4.45,5,11
888,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
889,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
890,low,1.110223024625156e-15,0.759,-0.27575350158650713,3.9499999999999993,5,11
891,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
892,low,1.110223024625156e-15,0.748,-0.2903523010076598,3.9499999999999993,5,11
893,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
894,low,1.110223024625156e-15,0.74,-0.3011050927839216,3.9499999999999993,5,11
895,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
896,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
897,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
898,low,1.110223024625156e-15,0.741,-0.2997546536860502,3.9499999999999993,5,11
899,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
900,low,1.110223024625156e-15,0.764,-0.2691874898156165,3.9499999999999993,5,11
901,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
902,low,1.110223024625156e-15,0.759,-0.27575350158650713,3.9499999999999993,5,11
903,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
904,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
905,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
906,low,1.110223024625156e-15,0.742,-0.2984060358147566,3.9499999999999993,5,11
907,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
908,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
909,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
910,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
911,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
912,low,1.110223024625156e-15,0.758,-0.2770718933397654,3.9499999999999993,5,11
913,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
914,low,1.110223024625156e-15,0.771,-0.26006690541880756,3.9499999999999993,5,11
915,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
916,low,1.110223024625156e-15,0.751,-0.28634962721800233,3.9499999999999993,5,11
917,high,0.6931471805599454,0.038,-3.270169119255751,4.45,5,11
918,low,1.110223024625156e-15,0.728,-0.3174542307854511,3.9499999999999993,5,11
919,high,0.6931471805599454,0.032,-3.4420193761824103,4.45,5,11
920,low,1.110223024625156e-15,0.731,-0.3133418192323586,3.9499999999999993,5,11
921,high,0.6931471805599454,0.049,-3.0159349808715104,4.45,5,11
922,low,1.110223024625156e-15,0.734,-0.3092462503676215,3.9499999999999993,5,11
923,high,0.6931471805599454,0.039,-3.2441936328524905,4.45,5,11
924,low,1.110223024625156e-15,0.753,-0.2836900511822435,3.9499999999999993,5,11
925,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
926,low,1.110223024625156e-15,0.734,-0.3092462503676215,3.9499999999999993,5,11
927,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
928,low,1.110223024625156e-15,0.739,-0.3024573580339353,3.9499999999999993,5,11
929,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
930,low,1.110223024625156e-15,0.735,-0.3078847797693004,3.9499999999999993,5,11
931,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
932,low,1.110223024625156e-15,0.76,-0.2744368457017603,3.9499999999999993,5,11
933,high,0.6931471805599454,0.045,-3.101092789211817,4.45,5,11
934,low,1.110223024625156e-15,0.744,-0.2957142441490452,3.9499999999999993,5,11
935,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
936,low,1.110223024625156e-15,0.734,-0.3092462503676215,3.9499999999999993,5,11
937,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
938,low,1.110223024625156e-15,0.714,-0.33687231664255274,3.9499999999999993,5,11
939,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
940,low,1.110223024625156e-15,0.739,-0.3024573580339353,3.9499999999999993,5,11
941,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
942,low,1.110223024625156e-15,0.774,-0.2561834053924099,3.9499999999999993,5,11
943,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
944,low,1.110223024625156e-15,0.737,-0.3051673867928005,3.9499999999999993,5,11
945,high,0.6931471805599454,0.059,-2.8302178350764176,4.45,5,11
946,low,1.110223024625156e-15,0.766,-0.26657310924154576,3.9499999999999993,5,11
947,high,0.6931471805599454,0.053,-2.9374633654300153,4.45,5,11
948,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
949,high,0.6931471805599454,0.056,-2.8824035882469876,4.45,5,11
950,low,1.110223024625156e-15,0.751,-0.28634962721800233,3.9499999999999993,5,11
951,high,0.6931471805599454,0.041,-3.1941832122778293,4.45,5,11
952,low,1.110223024625156e-15,0.767,-0.26526847761488087,3.9499999999999993,5,11
953,high,0.6931471805599454,0.053,-2.9374633654300153,4.45,5,11
954,low,1.110223024625156e-15,0.757,-0.2783920255446883,3.9499999999999993,5,11
955,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
956,low,1.110223024625156e-15,0.741,-0.2997546536860502,3.9499999999999993,5,11
957,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
958,low,1.110223024625156e-15,0.76,-0.2744368457017603,3.9499999999999993,5,11
959,high,0.6931471805599454,0.033,-3.4112477175156566,4.45,5,11
960,low,1.110223024625156e-15,0.736,-0.3065251602532608,3.9499999999999993,5,11
961,high,0.6931471805599454,0.054,-2.9187712324178627,4.45,5,11
962,low,1.110223024625156e-15,0.745,-0.29437106060257756,3.9499999999999993,5,11
963,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
964,low,1.110223024625156e-15,0.749,-0.2890162954649176,3.9499999999999993,5,11
965,high,0.6931471805599454,0.05,-2.995732273553991,4.45,5,11
966,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
967,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
968,low,1.110223024625156e-15,0.744,-0.2957142441490452,3.9499999999999993,5,11
969,high,0.6931471805599454,0.037,-3.2968373663379125,4.45,5,11
970,low,1.110223024625156e-15,0.724,-0.3229638865964207,3.9499999999999993,5,11
971,high,0.6931471805599454,0.046,-3.079113882493042,4.45,5,11
972,low,1.110223024625156e-15,0.743,-0.2970592342643779,3.9499999999999993,5,11
973,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
974,low,1.110223024625156e-15,0.733,-0.3106095770954856,3.9499999999999993,5,11
975,high,0.6931471805599454,0.043,-3.146555163288575,4.45,5,11
976,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
977,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
978,low,1.110223024625156e-15,0.744,-0.2957142441490452,3.9499999999999993,5,11
979,high,0.6931471805599454,0.044,-3.123565645063876,4.45,5,11
980,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
981,high,0.6931471805599454,0.035,-3.3524072174927233,4.45,5,11
982,low,1.110223024625156e-15,0.736,-0.3065251602532608,3.9499999999999993,5,11
983,high,0.6931471805599454,0.056,-2.8824035882469876,4.45,5,11
984,low,1.110223024625156e-15,0.764,-0.2691874898156165,3.9499999999999993,5,11
985,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
986,low,1.110223024625156e-15,0.755,-0.28103752973311236,3.9499999999999993,5,11
987,high,0.6931471805599454,0.036,-3.3242363405260273,4.45,5,11
988,low,1.110223024625156e-15,0.731,-0.3133418192323586,3.9499999999999993,5,11
989,high,0.6931471805599454,0.04,-3.2188758248682006,4.45,5,11
990,low,1.110223024625156e-15,0.756,-0.27971390280260405,3.9499999999999993,5,11
991,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
992,low,1.110223024625156e-15,0.771,-0.26006690541880756,3.9499999999999993,5,11
993,high,0.6931471805599454,0.042,-3.170085660698769,4.45,5,11
994,low,1.110223024625156e-15,0.752,-0.28501895503229724,3.9499999999999993,5,11
995,high,0.6931471805599454,0.063,-2.7646205525906042,4.45,5,11
996,low,1.110223024625156e-15,0.738,-0.30381145438166457,3.9499999999999993,5,11
997,high,0.6931471805599454,0.047,-3.0576076772720784,4.45,5,11
998,low,1.110223024625156e-15,0.746,-0.2930296787783762,3.9499999999999993,5,11
999,high,0.6931471805599454,0.051,-2.9759296462578115,4.45,5,11
