trial,circuit_type,S_subsystem,p_log,log_p_log,duration,n_measurements,is_measurement_heavy
333,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
334,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
335,measurement,0.0582707661654179,0.106,-2.24431618487007,16.5,6,1
336,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
337,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
338,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
339,measurement,0.0582707661654179,0.095,-2.353878387381596,16.5,6,1
340,unitary,0.0832827573454954,0.044,-3.123565645063876,6.099999999999999,2,0
341,measurement,0.0582707661654179,0.09,-2.4079456086518722,16.5,6,1
342,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
343,measurement,0.0582707661654179,0.085,-2.4651040224918206,16.5,6,1
344,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
345,measurement,0.0582707661654179,0.105,-2.2537949288246137,16.5,6,1
346,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
347,measurement,0.0582707661654179,0.077,-2.563949857128453,16.5,6,1
348,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
349,measurement,0.0582707661654179,0.086,-2.4534079827286295,16.5,6,1
350,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
351,measurement,0.0582707661654179,0.085,-2.4651040224918206,16.5,6,1
352,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
353,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
354,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
355,measurement,0.10202098226596898,0.106,-2.24431618487007,16.5,6,1
356,unitary,0.0832827573454954,0.029,-3.540459448995663,6.099999999999999,2,0
357,measurement,0.0582707661654179,0.081,-2.513306124309698,16.5,6,1
358,unitary,0.0832827573454954,0.053,-2.9374633654300153,6.099999999999999,2,0
359,measurement,0.0582707661654179,0.082,-2.501036031717884,16.5,6,1
360,unitary,0.0832827573454954,0.028,-3.575550768806933,6.099999999999999,2,0
361,measurement,0.0582707661654179,0.114,-2.1715568305876416,16.5,6,1
362,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
363,measurement,0.0582707661654179,0.107,-2.234926444520231,16.5,6,1
364,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
365,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
366,unitary,0.0832827573454954,0.032,-3.4420193761824103,6.099999999999999,2,0
367,measurement,0.0582707661654179,0.095,-2.353878387381596,16.5,6,1
368,unitary,0.0832827573454954,0.047,-3.0576076772720784,6.099999999999999,2,0
369,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
370,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
371,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
372,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
373,measurement,0.0582707661654179,0.084,-2.4769384801388235,16.5,6,1
374,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
375,measurement,0.0582707661654179,0.093,-2.375155785828881,16.5,6,1
376,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
377,measurement,0.0582707661654179,0.084,-2.4769384801388235,16.5,6,1
378,unitary,0.0832827573454954,0.031,-3.473768074496991,6.099999999999999,2,0
379,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
380,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
381,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
382,unitary,0.0832827573454954,0.049,-3.0159349808715104,6.099999999999999,2,0
383,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
384,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
385,measurement,0.0582707661654179,0.101,-2.2926347621408776,16.5,6,1
386,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
387,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
388,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
389,measurement,0.0582707661654179,0.079,-2.5383074265151158,16.5,6,1
390,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
391,measurement,0.0582707661654179,0.074,-2.6036901857779675,16.5,6,1
392,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
393,measurement,0.0582707661654179,0.075,-2.5902671654458267,16.5,6,1
394,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
395,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
396,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
397,measurement,0.0582707661654179,0.083,-2.488914671185539,16.5,6,1
398,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
399,measurement,0.0582707661654179,0.102,-2.282782465697866,16.5,6,1
400,unitary,0.0832827573454954,0.031,-3.473768074496991,6.099999999999999,2,0
401,measurement,0.0582707661654179,0.075,-2.5902671654458267,16.5,6,1
402,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
403,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
404,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
405,measurement,0.0582707661654179,0.105,-2.2537949288246137,16.5,6,1
406,unitary,0.0832827573454954,0.048,-3.036554268074246,6.099999999999999,2,0
407,measurement,0.0582707661654179,0.106,-2.24431618487007,16.5,6,1
408,unitary,0.0832827573454954,0.045,-3.101092789211817,6.099999999999999,2,0
409,measurement,0.0582707661654179,0.077,-2.563949857128453,16.5,6,1
410,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
411,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
412,unitary,0.0832827573454954,0.027,-3.611918412977808,6.099999999999999,2,0
413,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
414,unitary,0.0832827573454954,0.044,-3.123565645063876,6.099999999999999,2,0
415,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
416,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
417,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
418,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
419,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
420,unitary,0.0832827573454954,0.045,-3.101092789211817,6.099999999999999,2,0
421,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
422,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
423,measurement,0.0582707661654179,0.093,-2.375155785828881,16.5,6,1
424,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
425,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
426,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
427,measurement,0.0582707661654179,0.108,-2.2256240518579173,16.5,6,1
428,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
429,measurement,0.0582707661654179,0.09,-2.4079456086518722,16.5,6,1
430,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
431,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
432,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
433,measurement,0.0582707661654179,0.092,-2.385966701933097,16.5,6,1
434,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
435,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
436,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
437,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
438,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
439,measurement,0.0582707661654179,0.111,-2.198225077669803,16.5,6,1
440,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
441,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
442,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
443,measurement,0.0582707661654179,0.092,-2.385966701933097,16.5,6,1
444,unitary,0.0832827573454954,0.044,-3.123565645063876,6.099999999999999,2,0
445,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
446,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
447,measurement,0.0582707661654179,0.105,-2.2537949288246137,16.5,6,1
448,unitary,0.0832827573454954,0.027,-3.611918412977808,6.099999999999999,2,0
449,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
450,unitary,0.0832827573454954,0.05,-2.995732273553991,6.099999999999999,2,0
451,measurement,0.0582707661654179,0.107,-2.234926444520231,16.5,6,1
452,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
453,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
454,unitary,0.0832827573454954,0.05,-2.995732273553991,6.099999999999999,2,0
455,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
456,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
457,measurement,0.0582707661654179,0.084,-2.4769384801388235,16.5,6,1
458,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
459,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
460,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
461,measurement,0.0582707661654179,0.082,-2.501036031717884,16.5,6,1
462,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
463,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
464,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
465,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
466,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
467,measurement,0.0582707661654179,0.103,-2.2730262907525014,16.5,6,1
468,unitary,0.0832827573454954,0.046,-3.079113882493042,6.099999999999999,2,0
469,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
470,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
471,measurement,0.0582707661654179,0.112,-2.1892564076870427,16.5,6,1
472,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
473,measurement,0.11917171608563353,0.111,-2.198225077669803,16.5,6,1
474,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
475,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
476,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
477,measurement,0.0582707661654179,0.107,-2.234926444520231,16.5,6,1
478,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
479,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
480,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
481,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
482,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
483,measurement,0.0582707661654179,0.113,-2.1803674602697964,16.5,6,1
484,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
485,measurement,0.0582707661654179,0.092,-2.385966701933097,16.5,6,1
486,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
487,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
488,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
489,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
490,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
491,measurement,0.690051920067625,0.089,-2.419118909249997,16.5,6,1
492,unitary,0.0832827573454954,0.031,-3.473768074496991,6.099999999999999,2,0
493,measurement,0.11917171608563353,0.107,-2.234926444520231,16.5,6,1
494,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
495,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
496,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
497,measurement,0.0582707661654179,0.11,-2.2072749131897207,16.5,6,1
498,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
499,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
500,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
501,measurement,0.05935100405591912,0.086,-2.4534079827286295,16.5,6,1
502,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
503,measurement,0.0582707661654179,0.084,-2.4769384801388235,16.5,6,1
504,unitary,0.0832827573454954,0.051,-2.9759296462578115,6.099999999999999,2,0
505,measurement,0.0582707661654179,0.086,-2.4534079827286295,16.5,6,1
506,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
507,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
508,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
509,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
510,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
511,measurement,0.0582707661654179,0.108,-2.2256240518579173,16.5,6,1
512,unitary,0.0832827573454954,0.061,-2.796881414808826,6.099999999999999,2,0
513,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
514,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
515,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
516,unitary,0.0832827573454954,0.029,-3.540459448995663,6.099999999999999,2,0
517,measurement,0.0582707661654179,0.102,-2.282782465697866,16.5,6,1
518,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
519,measurement,0.0582707661654179,0.079,-2.5383074265151158,16.5,6,1
520,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
521,measurement,0.0582707661654179,0.106,-2.24431618487007,16.5,6,1
522,unitary,0.0832827573454954,0.045,-3.101092789211817,6.099999999999999,2,0
523,measurement,0.0582707661654179,0.09,-2.4079456086518722,16.5,6,1
524,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
525,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
526,unitary,0.0832827573454954,0.032,-3.4420193761824103,6.099999999999999,2,0
527,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
528,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
529,measurement,0.0582707661654179,0.11,-2.2072749131897207,16.5,6,1
530,unitary,0.0832827573454954,0.028,-3.575550768806933,6.099999999999999,2,0
531,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
532,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
533,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
534,unitary,0.0832827573454954,0.048,-3.036554268074246,6.099999999999999,2,0
535,measurement,0.0582707661654179,0.081,-2.513306124309698,16.5,6,1
536,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
537,measurement,0.0582707661654179,0.095,-2.353878387381596,16.5,6,1
538,unitary,0.0832827573454954,0.051,-2.9759296462578115,6.099999999999999,2,0
539,measurement,0.6931471554088746,0.095,-2.353878387381596,16.5,6,1
540,unitary,0.0832827573454954,0.043,-3.146555163288575,6.099999999999999,2,0
541,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
542,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
543,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
544,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
545,measurement,0.0582707661654179,0.101,-2.2926347621408776,16.5,6,1
546,unitary,0.0832827573454954,0.048,-3.036554268074246,6.099999999999999,2,0
547,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
548,unitary,0.0832827573454954,0.044,-3.123565645063876,6.099999999999999,2,0
549,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
550,unitary,0.0832827573454954,0.047,-3.0576076772720784,6.099999999999999,2,0
551,measurement,0.05935100405591912,0.094,-2.364460496712133,16.5,6,1
552,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
553,measurement,0.0582707661654179,0.093,-2.375155785828881,16.5,6,1
554,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
555,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
556,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
557,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
558,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
559,measurement,0.0582707661654179,0.109,-2.2164073967529934,16.5,6,1
560,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
561,measurement,0.0582707661654179,0.095,-2.353878387381596,16.5,6,1
562,unitary,0.0832827573454954,0.046,-3.079113882493042,6.099999999999999,2,0
563,measurement,0.0582707661654179,0.108,-2.2256240518579173,16.5,6,1
564,unitary,0.0832827573454954,0.042,-3.170085660698769,6.099999999999999,2,0
565,measurement,0.11917171608563353,0.098,-2.322787800311565,16.5,6,1
566,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
567,measurement,0.0582707661654179,0.102,-2.282782465697866,16.5,6,1
568,unitary,0.0832827573454954,0.052,-2.9565115604007097,6.099999999999999,2,0
569,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
570,unitary,0.0832827573454954,0.027,-3.611918412977808,6.099999999999999,2,0
571,measurement,0.0582707661654179,0.09,-2.4079456086518722,16.5,6,1
572,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
573,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
574,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
575,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
576,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
577,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
578,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
579,measurement,0.0582707661654179,0.09,-2.4079456086518722,16.5,6,1
580,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
581,measurement,0.6931471554088746,0.089,-2.419118909249997,16.5,6,1
582,unitary,0.0832827573454954,0.031,-3.473768074496991,6.099999999999999,2,0
583,measurement,0.0582707661654179,0.11,-2.2072749131897207,16.5,6,1
584,unitary,0.0832827573454954,0.026,-3.649658740960655,6.099999999999999,2,0
585,measurement,0.06782052788046526,0.101,-2.2926347621408776,16.5,6,1
586,unitary,0.0832827573454954,0.047,-3.0576076772720784,6.099999999999999,2,0
587,measurement,0.690051920067625,0.083,-2.488914671185539,16.5,6,1
588,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
589,measurement,0.0582707661654179,0.092,-2.385966701933097,16.5,6,1
590,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
591,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
592,unitary,0.0832827573454954,0.046,-3.079113882493042,6.099999999999999,2,0
593,measurement,0.0582707661654179,0.107,-2.234926444520231,16.5,6,1
594,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
595,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
596,unitary,0.0832827573454954,0.04,-3.2188758248682006,6.099999999999999,2,0
597,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
598,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
599,measurement,0.0582707661654179,0.088,-2.430418464503931,16.5,6,1
600,unitary,0.0832827573454954,0.029,-3.540459448995663,6.099999999999999,2,0
601,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
602,unitary,0.0832827573454954,0.045,-3.101092789211817,6.099999999999999,2,0
603,measurement,0.0582707661654179,0.072,-2.631089159966082,16.5,6,1
604,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
605,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
606,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
607,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
608,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
609,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
610,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
611,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
612,unitary,0.0832827573454954,0.036,-3.3242363405260273,6.099999999999999,2,0
613,measurement,0.0582707661654179,0.101,-2.2926347621408776,16.5,6,1
614,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
615,measurement,0.0582707661654179,0.097,-2.333044300478754,16.5,6,1
616,unitary,0.0832827573454954,0.056,-2.8824035882469876,6.099999999999999,2,0
617,measurement,0.0582707661654179,0.089,-2.419118909249997,16.5,6,1
618,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
619,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
620,unitary,0.0832827573454954,0.032,-3.4420193761824103,6.099999999999999,2,0
621,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
622,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
623,measurement,0.0582707661654179,0.104,-2.2633643798407643,16.5,6,1
624,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
625,measurement,0.0582707661654179,0.086,-2.4534079827286295,16.5,6,1
626,unitary,0.0832827573454954,0.046,-3.079113882493042,6.099999999999999,2,0
627,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
628,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
629,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
630,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
631,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
632,unitary,0.0832827573454954,0.032,-3.4420193761824103,6.099999999999999,2,0
633,measurement,0.0582707661654179,0.091,-2.396895772465287,16.5,6,1
634,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
635,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
636,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
637,measurement,0.0582707661654179,0.107,-2.234926444520231,16.5,6,1
638,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
639,measurement,0.0582707661654179,0.103,-2.2730262907525014,16.5,6,1
640,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
641,measurement,0.0582707661654179,0.099,-2.312635428847547,16.5,6,1
642,unitary,0.0832827573454954,0.035,-3.3524072174927233,6.099999999999999,2,0
643,measurement,0.0582707661654179,0.094,-2.364460496712133,16.5,6,1
644,unitary,0.0832827573454954,0.038,-3.270169119255751,6.099999999999999,2,0
645,measurement,0.0582707661654179,0.087,-2.4418471603275536,16.5,6,1
646,unitary,0.0832827573454954,0.049,-3.0159349808715104,6.099999999999999,2,0
647,measurement,0.0582707661654179,0.103,-2.2730262907525014,16.5,6,1
648,unitary,0.0832827573454954,0.044,-3.123565645063876,6.099999999999999,2,0
649,measurement,0.0582707661654179,0.095,-2.353878387381596,16.5,6,1
650,unitary,0.0832827573454954,0.033,-3.4112477175156566,6.099999999999999,2,0
651,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
652,unitary,0.0832827573454954,0.039,-3.2441936328524905,6.099999999999999,2,0
653,measurement,0.0582707661654179,0.086,-2.4534079827286295,16.5,6,1
654,unitary,0.0832827573454954,0.03,-3.506557897319982,6.099999999999999,2,0
655,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
656,unitary,0.0832827573454954,0.034,-3.3813947543659757,6.099999999999999,2,0
657,measurement,0.0582707661654179,0.096,-2.3434070875143007,16.5,6,1
658,unitary,0.0832827573454954,0.031,-3.473768074496991,6.099999999999999,2,0
659,measurement,0.0582707661654179,0.086,-2.4534079827286295,16.5,6,1
660,unitary,0.0832827573454954,0.041,-3.1941832122778293,6.099999999999999,2,0
661,measurement,0.0582707661654179,0.098,-2.322787800311565,16.5,6,1
662,unitary,0.0832827573454954,0.037,-3.2968373663379125,6.099999999999999,2,0
663,measurement,0.10263277330000367,0.078,-2.551046452292545,16.5,6,1
664,unitary,0.0832827573454954,0.032,-3.4420193761824103,6.099999999999999,2,0
665,measurement,0.0582707661654179,0.1,-2.3025850929940455,16.5,6,1
